"date","minutes_url","jornada_number","visitor_team_name","visitor_team_id","season","time","categoria_id","local_points","visitor_points","local_team_id","local_team_name"
"04/02/2017","liga_eacta.php?IDENCUENTRO=131701133&EL=ARENAL CTM MILAGROSA&EV=MERCANTIL VIGO TENIS DE MESA&IDJORNADA=100&IDNIVEL=17#acta","13","MERCANTIL VIGO TENIS DE MESA","14025","2016-2017","17:00","17","4","2","16008","ARENAL CTM MILAGROSA"
"04/02/2017","liga_eacta.php?IDENCUENTRO=131701134&EL=ARTEAL&EV=MONTE PORREIRO PUB PATRIMONIO&IDJORNADA=100&IDNIVEL=17#acta","13","MONTE PORREIRO PUB PATRIMONIO","16009","2016-2017","17:00","17","5","1","1274","ARTEAL"
"04/02/2017","liga_eacta.php?IDENCUENTRO=131701135&EL=NARONENSE&EV=HELIOS BEMBRIVE, T.M.&IDJORNADA=100&IDNIVEL=17#acta","13","HELIOS BEMBRIVE, T.M.","832","2016-2017","18:00","17","1","5","10490","NARONENSE"
"19/02/2017","liga_eacta.php?IDENCUENTRO=131701136&EL=LICEO CASINO&EV=CLUB DEL MAR PROMESAS&IDJORNADA=100&IDNIVEL=17#acta","13","CLUB DEL MAR PROMESAS","1007","2016-2017","11:00","17","1","5","10573","LICEO CASINO"
"11/02/2017","liga_eacta.php?IDENCUENTRO=131701141&EL=LICEO DE NOIA&EV=ARENAL CTM MILAGROSA&IDJORNADA=100&IDNIVEL=17#acta","14","ARENAL CTM MILAGROSA","16008","2016-2017","16:00","17","5","1","16010","LICEO DE NOIA"
"11/02/2017","liga_eacta.php?IDENCUENTRO=131701142&EL=CD DEZ PORTAS LUGAUTO&EV=ARTEAL&IDJORNADA=100&IDNIVEL=17#acta","14","ARTEAL","1274","2016-2017","17:00","17","1","5","16104","CD DEZ PORTAS LUGAUTO"
"11/02/2017","liga_eacta.php?IDENCUENTRO=131701143&EL=C.T.M. CORUÑA&EV=CLUB FERROL TM&IDJORNADA=100&IDNIVEL=17#acta","14","CLUB FERROL TM","10504","2016-2017","17:00","17","2","4","796","C.T.M. CORUÑA"
"11/02/2017","liga_eacta.php?IDENCUENTRO=131701144&EL=HELIOS BEMBRIVE, T.M.&EV=MERCANTIL VIGO TENIS DE MESA&IDJORNADA=100&IDNIVEL=17#acta","14","MERCANTIL VIGO TENIS DE MESA","14025","2016-2017","17:00","17","6","0","832","HELIOS BEMBRIVE, T.M."
"12/02/2017","liga_eacta.php?IDENCUENTRO=131701145&EL=MONTE PORREIRO PUB PATRIMONIO&EV=LICEO CASINO&IDJORNADA=100&IDNIVEL=17#acta","14","LICEO CASINO","10573","2016-2017","11:00","17","2","4","16009","MONTE PORREIRO PUB PATRIMONIO"
"12/02/2017","liga_eacta.php?IDENCUENTRO=131701146&EL=CLUB DEL MAR PROMESAS&EV=NARONENSE&IDJORNADA=100&IDNIVEL=17#acta","14","NARONENSE","10490","2016-2017","11:00","17","5","1","1007","CLUB DEL MAR PROMESAS"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131701151&EL=ARTEAL&EV=C.T.M. CORUÑA&IDJORNADA=100&IDNIVEL=17#acta","15","C.T.M. CORUÑA","796","2016-2017","11:00","17","4","2","1274","ARTEAL"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131701153&EL=CLUB FERROL TM&EV=LICEO DE NOIA&IDJORNADA=100&IDNIVEL=17#acta","15","LICEO DE NOIA","16010","2016-2017","11:00","17","1","5","10504","CLUB FERROL TM"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131701154&EL=NARONENSE&EV=MONTE PORREIRO PUB PATRIMONIO&IDJORNADA=100&IDNIVEL=17#acta","15","MONTE PORREIRO PUB PATRIMONIO","16009","2016-2017","11:00","17","4","2","10490","NARONENSE"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131701155&EL=LICEO CASINO&EV=CD DEZ PORTAS LUGAUTO&IDJORNADA=100&IDNIVEL=17#acta","15","CD DEZ PORTAS LUGAUTO","16104","2016-2017","11:00","17","6","0","10573","LICEO CASINO"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131701156&EL=MERCANTIL VIGO TENIS DE MESA&EV=CLUB DEL MAR PROMESAS&IDJORNADA=100&IDNIVEL=17#acta","15","CLUB DEL MAR PROMESAS","1007","2016-2017","11:00","17","2","4","14025","MERCANTIL VIGO TENIS DE MESA"
"18/03/2017","liga_eacta.php?IDENCUENTRO=131701152&EL=ARENAL CTM MILAGROSA&EV=HELIOS BEMBRIVE, T.M.&IDJORNADA=100&IDNIVEL=17#acta","15","HELIOS BEMBRIVE, T.M.","832","2016-2017","11:00","17","2","4","16008","ARENAL CTM MILAGROSA"
"04/03/2017","liga_eacta.php?IDENCUENTRO=131701161&EL=LICEO DE NOIA&EV=ARTEAL&IDJORNADA=100&IDNIVEL=17#acta","16","ARTEAL","1274","2016-2017","16:00","17","5","1","16010","LICEO DE NOIA"
"04/03/2017","liga_eacta.php?IDENCUENTRO=131701162&EL=CLUB FERROL TM&EV=ARENAL CTM MILAGROSA&IDJORNADA=100&IDNIVEL=17#acta","16","ARENAL CTM MILAGROSA","16008","2016-2017","17:00","17","4","2","10504","CLUB FERROL TM"
"04/03/2017","liga_eacta.php?IDENCUENTRO=131701163&EL=C.T.M. CORUÑA&EV=LICEO CASINO&IDJORNADA=100&IDNIVEL=17#acta","16","LICEO CASINO","10573","2016-2017","17:00","17","2","4","796","C.T.M. CORUÑA"
"04/03/2017","liga_eacta.php?IDENCUENTRO=131701164&EL=CD DEZ PORTAS LUGAUTO&EV=NARONENSE&IDJORNADA=100&IDNIVEL=17#acta","16","NARONENSE","10490","2016-2017","17:00","17","4","3","16104","CD DEZ PORTAS LUGAUTO"
"05/03/2017","liga_eacta.php?IDENCUENTRO=131701165&EL=CLUB DEL MAR PROMESAS&EV=HELIOS BEMBRIVE, T.M.&IDJORNADA=100&IDNIVEL=17#acta","16","HELIOS BEMBRIVE, T.M.","832","2016-2017","11:00","17","2","4","1007","CLUB DEL MAR PROMESAS"
"05/03/2017","liga_eacta.php?IDENCUENTRO=131701166&EL=MONTE PORREIRO PUB PATRIMONIO&EV=MERCANTIL VIGO TENIS DE MESA&IDJORNADA=100&IDNIVEL=17#acta","16","MERCANTIL VIGO TENIS DE MESA","14025","2016-2017","11:00","17","2","4","16009","MONTE PORREIRO PUB PATRIMONIO"
"11/03/2017","liga_eacta.php?IDENCUENTRO=131701171&EL=ARENAL CTM MILAGROSA&EV=CLUB DEL MAR PROMESAS&IDJORNADA=100&IDNIVEL=17#acta","17","CLUB DEL MAR PROMESAS","1007","2016-2017","17:00","17","4","2","16008","ARENAL CTM MILAGROSA"
"11/03/2017","liga_eacta.php?IDENCUENTRO=131701172&EL=ARTEAL&EV=CLUB FERROL TM&IDJORNADA=100&IDNIVEL=17#acta","17","CLUB FERROL TM","10504","2016-2017","17:00","17","2","4","1274","ARTEAL"
"11/03/2017","liga_eacta.php?IDENCUENTRO=131701173&EL=HELIOS BEMBRIVE, T.M.&EV=MONTE PORREIRO PUB PATRIMONIO&IDJORNADA=100&IDNIVEL=17#acta","17","MONTE PORREIRO PUB PATRIMONIO","16009","2016-2017","17:00","17","5","1","832","HELIOS BEMBRIVE, T.M."
"11/03/2017","liga_eacta.php?IDENCUENTRO=131701174&EL=NARONENSE&EV=C.T.M. CORUÑA&IDJORNADA=100&IDNIVEL=17#acta","17","C.T.M. CORUÑA","796","2016-2017","18:00","17","4","2","10490","NARONENSE"
"12/03/2017","liga_eacta.php?IDENCUENTRO=131701175&EL=MERCANTIL VIGO TENIS DE MESA&EV=CD DEZ PORTAS LUGAUTO&IDJORNADA=100&IDNIVEL=17#acta","17","CD DEZ PORTAS LUGAUTO","16104","2016-2017","11:00","17","6","0","14025","MERCANTIL VIGO TENIS DE MESA"
"12/03/2017","liga_eacta.php?IDENCUENTRO=131701176&EL=LICEO CASINO&EV=LICEO DE NOIA&IDJORNADA=100&IDNIVEL=17#acta","17","LICEO DE NOIA","16010","2016-2017","11:00","17","1","5","10573","LICEO CASINO"
"18/03/2017","liga_eacta.php?IDENCUENTRO=131701181&EL=LICEO DE NOIA&EV=NARONENSE&IDJORNADA=100&IDNIVEL=17#acta","18","NARONENSE","10490","2016-2017","16:00","17","4","2","16010","LICEO DE NOIA"
"18/03/2017","liga_eacta.php?IDENCUENTRO=131701182&EL=ARTEAL&EV=ARENAL CTM MILAGROSA&IDJORNADA=100&IDNIVEL=17#acta","18","ARENAL CTM MILAGROSA","16008","2016-2017","17:00","17","2","4","1274","ARTEAL"
"18/03/2017","liga_eacta.php?IDENCUENTRO=131701183&EL=CD DEZ PORTAS LUGAUTO&EV=HELIOS BEMBRIVE, T.M.&IDJORNADA=100&IDNIVEL=17#acta","18","HELIOS BEMBRIVE, T.M.","832","2016-2017","17:00","17","0","6","16104","CD DEZ PORTAS LUGAUTO"
"18/03/2017","liga_eacta.php?IDENCUENTRO=131701184&EL=CLUB FERROL TM&EV=LICEO CASINO&IDJORNADA=100&IDNIVEL=17#acta","18","LICEO CASINO","10573","2016-2017","17:00","17","2","4","10504","CLUB FERROL TM"
"18/03/2017","liga_eacta.php?IDENCUENTRO=131701185&EL=C.T.M. CORUÑA&EV=MERCANTIL VIGO TENIS DE MESA&IDJORNADA=100&IDNIVEL=17#acta","18","MERCANTIL VIGO TENIS DE MESA","14025","2016-2017","17:00","17","2","4","796","C.T.M. CORUÑA"
"19/03/2017","liga_eacta.php?IDENCUENTRO=131701186&EL=MONTE PORREIRO PUB PATRIMONIO&EV=CLUB DEL MAR PROMESAS&IDJORNADA=100&IDNIVEL=17#acta","18","CLUB DEL MAR PROMESAS","1007","2016-2017","11:00","17","0","6","16009","MONTE PORREIRO PUB PATRIMONIO"
"25/03/2017","liga_eacta.php?IDENCUENTRO=131701191&EL=HELIOS BEMBRIVE, T.M.&EV=C.T.M. CORUÑA&IDJORNADA=100&IDNIVEL=17#acta","19","C.T.M. CORUÑA","796","2016-2017","17:00","17","6","0","832","HELIOS BEMBRIVE, T.M."
"25/03/2017","liga_eacta.php?IDENCUENTRO=131701192&EL=ARENAL CTM MILAGROSA&EV=MONTE PORREIRO PUB PATRIMONIO&IDJORNADA=100&IDNIVEL=17#acta","19","MONTE PORREIRO PUB PATRIMONIO","16009","2016-2017","17:00","17","4","3","16008","ARENAL CTM MILAGROSA"
"25/03/2017","liga_eacta.php?IDENCUENTRO=131701193&EL=NARONENSE&EV=CLUB FERROL TM&IDJORNADA=100&IDNIVEL=17#acta","19","CLUB FERROL TM","10504","2016-2017","18:00","17","1","5","10490","NARONENSE"
"26/03/2017","liga_eacta.php?IDENCUENTRO=131701194&EL=LICEO CASINO&EV=ARTEAL&IDJORNADA=100&IDNIVEL=17#acta","19","ARTEAL","1274","2016-2017","11:00","17","2","4","10573","LICEO CASINO"
"26/03/2017","liga_eacta.php?IDENCUENTRO=131701195&EL=CLUB DEL MAR PROMESAS&EV=CD DEZ PORTAS LUGAUTO&IDJORNADA=100&IDNIVEL=17#acta","19","CD DEZ PORTAS LUGAUTO","16104","2016-2017","11:00","17","6","0","1007","CLUB DEL MAR PROMESAS"
"26/03/2017","liga_eacta.php?IDENCUENTRO=131701196&EL=MERCANTIL VIGO TENIS DE MESA&EV=LICEO DE NOIA&IDJORNADA=100&IDNIVEL=17#acta","19","LICEO DE NOIA","16010","2016-2017","11:00","17","2","4","14025","MERCANTIL VIGO TENIS DE MESA"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131701201&EL=LICEO DE NOIA&EV=HELIOS BEMBRIVE, T.M.&IDJORNADA=100&IDNIVEL=17#acta","20","HELIOS BEMBRIVE, T.M.","832","2016-2017","16:00","17","2","4","16010","LICEO DE NOIA"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131701202&EL=C.T.M. CORUÑA&EV=CLUB DEL MAR PROMESAS&IDJORNADA=100&IDNIVEL=17#acta","20","CLUB DEL MAR PROMESAS","1007","2016-2017","17:00","17","1","5","796","C.T.M. CORUÑA"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131701203&EL=CLUB FERROL TM&EV=MERCANTIL VIGO TENIS DE MESA&IDJORNADA=100&IDNIVEL=17#acta","20","MERCANTIL VIGO TENIS DE MESA","14025","2016-2017","17:00","17","5","1","10504","CLUB FERROL TM"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131701204&EL=CD DEZ PORTAS LUGAUTO&EV=MONTE PORREIRO PUB PATRIMONIO&IDJORNADA=100&IDNIVEL=17#acta","20","MONTE PORREIRO PUB PATRIMONIO","16009","2016-2017","17:00","17","0","6","16104","CD DEZ PORTAS LUGAUTO"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131701205&EL=ARTEAL&EV=NARONENSE&IDJORNADA=100&IDNIVEL=17#acta","20","NARONENSE","10490","2016-2017","17:00","17","4","2","1274","ARTEAL"
"02/04/2017","liga_eacta.php?IDENCUENTRO=131701206&EL=LICEO CASINO&EV=ARENAL CTM MILAGROSA&IDJORNADA=100&IDNIVEL=17#acta","20","ARENAL CTM MILAGROSA","16008","2016-2017","11:00","17","2","4","10573","LICEO CASINO"
"08/04/2017","liga_eacta.php?IDENCUENTRO=131701211&EL=ARENAL CTM MILAGROSA&EV=CD DEZ PORTAS LUGAUTO&IDJORNADA=100&IDNIVEL=17#acta","21","CD DEZ PORTAS LUGAUTO","16104","2016-2017","17:00","17","6","0","16008","ARENAL CTM MILAGROSA"
"08/04/2017","liga_eacta.php?IDENCUENTRO=131701212&EL=HELIOS BEMBRIVE, T.M.&EV=CLUB FERROL TM&IDJORNADA=100&IDNIVEL=17#acta","21","CLUB FERROL TM","10504","2016-2017","17:00","17","4","2","832","HELIOS BEMBRIVE, T.M."
"08/04/2017","liga_eacta.php?IDENCUENTRO=131701213&EL=NARONENSE&EV=LICEO CASINO&IDJORNADA=100&IDNIVEL=17#acta","21","LICEO CASINO","10573","2016-2017","18:00","17","2","4","10490","NARONENSE"
"09/04/2017","liga_eacta.php?IDENCUENTRO=131701214&EL=MERCANTIL VIGO TENIS DE MESA&EV=ARTEAL&IDJORNADA=100&IDNIVEL=17#acta","21","ARTEAL","1274","2016-2017","11:00","17","4","2","14025","MERCANTIL VIGO TENIS DE MESA"
"09/04/2017","liga_eacta.php?IDENCUENTRO=131701215&EL=MONTE PORREIRO PUB PATRIMONIO&EV=C.T.M. CORUÑA&IDJORNADA=100&IDNIVEL=17#acta","21","C.T.M. CORUÑA","796","2016-2017","11:00","17","4","2","16009","MONTE PORREIRO PUB PATRIMONIO"
"09/04/2017","liga_eacta.php?IDENCUENTRO=131701216&EL=CLUB DEL MAR PROMESAS&EV=LICEO DE NOIA&IDJORNADA=100&IDNIVEL=17#acta","21","LICEO DE NOIA","16010","2016-2017","11:00","17","4","2","1007","CLUB DEL MAR PROMESAS"
"22/04/2017","liga_eacta.php?IDENCUENTRO=131701221&EL=LICEO DE NOIA&EV=MONTE PORREIRO PUB PATRIMONIO&IDJORNADA=100&IDNIVEL=17#acta","22","MONTE PORREIRO PUB PATRIMONIO","16009","2016-2017","16:00","17","3","4","16010","LICEO DE NOIA"
"22/04/2017","liga_eacta.php?IDENCUENTRO=131701222&EL=C.T.M. CORUÑA&EV=CD DEZ PORTAS LUGAUTO&IDJORNADA=100&IDNIVEL=17#acta","22","CD DEZ PORTAS LUGAUTO","16104","2016-2017","17:00","17","4","3","796","C.T.M. CORUÑA"
"22/04/2017","liga_eacta.php?IDENCUENTRO=131701223&EL=CLUB FERROL TM&EV=CLUB DEL MAR PROMESAS&IDJORNADA=100&IDNIVEL=17#acta","22","CLUB DEL MAR PROMESAS","1007","2016-2017","17:00","17","1","5","10504","CLUB FERROL TM"
"22/04/2017","liga_eacta.php?IDENCUENTRO=131701224&EL=ARTEAL&EV=HELIOS BEMBRIVE, T.M.&IDJORNADA=100&IDNIVEL=17#acta","22","HELIOS BEMBRIVE, T.M.","832","2016-2017","17:00","17","0","6","1274","ARTEAL"
"22/04/2017","liga_eacta.php?IDENCUENTRO=131701225&EL=NARONENSE&EV=ARENAL CTM MILAGROSA&IDJORNADA=100&IDNIVEL=17#acta","22","ARENAL CTM MILAGROSA","16008","2016-2017","18:00","17","1","5","10490","NARONENSE"
"23/04/2017","liga_eacta.php?IDENCUENTRO=131701226&EL=LICEO CASINO&EV=MERCANTIL VIGO TENIS DE MESA&IDJORNADA=100&IDNIVEL=17#acta","22","MERCANTIL VIGO TENIS DE MESA","14025","2016-2017","11:00","17","1","5","10573","LICEO CASINO"
"01/10/2016","liga_eacta.php?IDENCUENTRO=131702011&EL=T.M.EL CACHON&EV=CLUB TENIS DE MESA CORVERASTUR&IDJORNADA=100&IDNIVEL=17#acta","1","CLUB TENIS DE MESA CORVERASTUR","10742","2016-2017","17:00","17","5","1","10702","T.M.EL CACHON"
"01/10/2016","liga_eacta.php?IDENCUENTRO=131702012&EL=VASA ARROYO-CDO&EV=CTM ZAMORA -CAJA RURAL&IDJORNADA=100&IDNIVEL=17#acta","1","CTM ZAMORA -CAJA RURAL","16025","2016-2017","17:00","17","4","2","16024","VASA ARROYO-CDO"
"01/10/2016","liga_eacta.php?IDENCUENTRO=131702013&EL=ADESVA TECNOLOGIA - VEVA TM&EV=PEDRO VELARDE TM&IDJORNADA=100&IDNIVEL=17#acta","1","PEDRO VELARDE TM","16103","2016-2017","17:00","17","4","3","10677","ADESVA TECNOLOGIA - VEVA TM"
"02/10/2016","liga_eacta.php?IDENCUENTRO=131702014&EL=A.D. VINCIOS-DOMÍNGUEZ DANTAS&EV=C.D. PISUERGA&IDJORNADA=100&IDNIVEL=17#acta","1","C.D. PISUERGA","10291","2016-2017","10:30","17","2","4","10576","A.D. VINCIOS-DOMÍNGUEZ DANTAS"
"08/10/2016","liga_eacta.php?IDENCUENTRO=131702021&EL=CTM ZAMORA -CAJA RURAL&EV=A.D. VINCIOS-DOMÍNGUEZ DANTAS&IDJORNADA=100&IDNIVEL=17#acta","2","A.D. VINCIOS-DOMÍNGUEZ DANTAS","10576","2016-2017","17:00","17","2","4","16025","CTM ZAMORA -CAJA RURAL"
"08/10/2016","liga_eacta.php?IDENCUENTRO=131702022&EL=RESTAURANTE EL BODEGON&EV=ADESVA TECNOLOGIA - VEVA TM&IDJORNADA=100&IDNIVEL=17#acta","2","ADESVA TECNOLOGIA - VEVA TM","10677","2016-2017","17:00","17","4","2","16029","RESTAURANTE EL BODEGON"
"09/10/2016","liga_eacta.php?IDENCUENTRO=131702023&EL=ETM TORRELAVEGA- TORRESPORT&EV=ADESVA TECNOLOGIA - VEVA TM&IDJORNADA=100&IDNIVEL=17#acta","2","ADESVA TECNOLOGIA - VEVA TM","10677","2016-2017","10:30","17","2","4","10140","ETM TORRELAVEGA- TORRESPORT"
"09/10/2016","liga_eacta.php?IDENCUENTRO=131702024&EL=C.D. PISUERGA&EV=T.M.EL CACHON&IDJORNADA=100&IDNIVEL=17#acta","2","T.M.EL CACHON","10702","2016-2017","10:30","17","4","2","10291","C.D. PISUERGA"
"09/10/2016","liga_eacta.php?IDENCUENTRO=131702025&EL=C.T.M.CABRERIZOS&EV=A.D. VINCIOS-DOMÍNGUEZ DANTAS&IDJORNADA=100&IDNIVEL=17#acta","2","A.D. VINCIOS-DOMÍNGUEZ DANTAS","10576","2016-2017","11:00","17","4","2","14021","C.T.M.CABRERIZOS"
"15/10/2016","liga_eacta.php?IDENCUENTRO=131702031&EL=ETM TORRELAVEGA- TORRESPORT&EV=C.D. PISUERGA&IDJORNADA=100&IDNIVEL=17#acta","3","C.D. PISUERGA","10291","2016-2017","17:00","17","3","4","10140","ETM TORRELAVEGA- TORRESPORT"
"15/10/2016","liga_eacta.php?IDENCUENTRO=131702032&EL=T.M.EL CACHON&EV=C.T.M.CABRERIZOS&IDJORNADA=100&IDNIVEL=17#acta","3","C.T.M.CABRERIZOS","14021","2016-2017","17:00","17","2","4","10702","T.M.EL CACHON"
"15/10/2016","liga_eacta.php?IDENCUENTRO=131702033&EL=CLUB TENIS DE MESA CORVERASTUR&EV=CTM ZAMORA -CAJA RURAL&IDJORNADA=100&IDNIVEL=17#acta","3","CTM ZAMORA -CAJA RURAL","16025","2016-2017","17:00","17","4","2","10742","CLUB TENIS DE MESA CORVERASTUR"
"16/10/2016","liga_eacta.php?IDENCUENTRO=131702034&EL=PEDRO VELARDE TM&EV=C.T.M.CABRERIZOS&IDJORNADA=100&IDNIVEL=17#acta","3","C.T.M.CABRERIZOS","14021","2016-2017","10:00","17","3","4","16103","PEDRO VELARDE TM"
"16/10/2016","liga_eacta.php?IDENCUENTRO=131702035&EL=RESTAURANTE EL BODEGON&EV=C.D. PISUERGA&IDJORNADA=100&IDNIVEL=17#acta","3","C.D. PISUERGA","10291","2016-2017","11:00","17","1","5","16029","RESTAURANTE EL BODEGON"
"22/10/2016","liga_eacta.php?IDENCUENTRO=131702041&EL=CLUB TENIS DE MESA CORVERASTUR&EV=ETM TORRELAVEGA- TORRESPORT&IDJORNADA=100&IDNIVEL=17#acta","4","ETM TORRELAVEGA- TORRESPORT","10140","2016-2017","17:00","17","5","1","10742","CLUB TENIS DE MESA CORVERASTUR"
"22/10/2016","liga_eacta.php?IDENCUENTRO=131702042&EL=ADESVA TECNOLOGIA - VEVA TM&EV=VASA ARROYO-CDO&IDJORNADA=100&IDNIVEL=17#acta","4","VASA ARROYO-CDO","16024","2016-2017","17:00","17","2","4","10677","ADESVA TECNOLOGIA - VEVA TM"
"22/10/2016","liga_eacta.php?IDENCUENTRO=131702043&EL=C.T.M.CABRERIZOS&EV=RESTAURANTE EL BODEGON&IDJORNADA=100&IDNIVEL=17#acta","4","RESTAURANTE EL BODEGON","16029","2016-2017","17:00","17","5","1","14021","C.T.M.CABRERIZOS"
"23/10/2016","liga_eacta.php?IDENCUENTRO=131702044&EL=A.D. VINCIOS-DOMÍNGUEZ DANTAS&EV=T.M.EL CACHON&IDJORNADA=100&IDNIVEL=17#acta","4","T.M.EL CACHON","10702","2016-2017","10:30","17","4","2","10576","A.D. VINCIOS-DOMÍNGUEZ DANTAS"
"23/10/2016","liga_eacta.php?IDENCUENTRO=131702045&EL=C.D. PISUERGA&EV=PEDRO VELARDE TM&IDJORNADA=100&IDNIVEL=17#acta","4","PEDRO VELARDE TM","16103","2016-2017","10:30","17","4","2","10291","C.D. PISUERGA"
"23/10/2016","liga_eacta.php?IDENCUENTRO=131702046&EL=CTM ZAMORA -CAJA RURAL&EV=RESTAURANTE EL BODEGON&IDJORNADA=100&IDNIVEL=17#acta","4","RESTAURANTE EL BODEGON","16029","2016-2017","11:00","17","0","6","16025","CTM ZAMORA -CAJA RURAL"
"12/11/2016","liga_eacta.php?IDENCUENTRO=131702051&EL=RESTAURANTE EL BODEGON&EV=A.D. VINCIOS-DOMÍNGUEZ DANTAS&IDJORNADA=100&IDNIVEL=17#acta","5","A.D. VINCIOS-DOMÍNGUEZ DANTAS","10576","2016-2017","17:00","17","2","4","16029","RESTAURANTE EL BODEGON"
"12/11/2016","liga_eacta.php?IDENCUENTRO=131702052&EL=CTM ZAMORA -CAJA RURAL&EV=ADESVA TECNOLOGIA - VEVA TM&IDJORNADA=100&IDNIVEL=17#acta","5","ADESVA TECNOLOGIA - VEVA TM","10677","2016-2017","17:00","17","5","1","16025","CTM ZAMORA -CAJA RURAL"
"12/11/2016","liga_eacta.php?IDENCUENTRO=131702053&EL=VASA ARROYO-CDO&EV=C.T.M.CABRERIZOS&IDJORNADA=100&IDNIVEL=17#acta","5","C.T.M.CABRERIZOS","14021","2016-2017","17:00","17","6","0","16024","VASA ARROYO-CDO"
"13/11/2016","liga_eacta.php?IDENCUENTRO=131702054&EL=PEDRO VELARDE TM&EV=CLUB TENIS DE MESA CORVERASTUR&IDJORNADA=100&IDNIVEL=17#acta","5","CLUB TENIS DE MESA CORVERASTUR","10742","2016-2017","10:00","17","4","2","16103","PEDRO VELARDE TM"
"13/11/2016","liga_eacta.php?IDENCUENTRO=131702055&EL=ETM TORRELAVEGA- TORRESPORT&EV=A.D. VINCIOS-DOMÍNGUEZ DANTAS&IDJORNADA=100&IDNIVEL=17#acta","5","A.D. VINCIOS-DOMÍNGUEZ DANTAS","10576","2016-2017","10:30","17","2","4","10140","ETM TORRELAVEGA- TORRESPORT"
"19/11/2016","liga_eacta.php?IDENCUENTRO=131702061&EL=C.T.M.CABRERIZOS&EV=CTM ZAMORA -CAJA RURAL&IDJORNADA=100&IDNIVEL=17#acta","6","CTM ZAMORA -CAJA RURAL","16025","2016-2017","17:00","17","4","2","14021","C.T.M.CABRERIZOS"
"19/11/2016","liga_eacta.php?IDENCUENTRO=131702062&EL=T.M.EL CACHON&EV=ETM TORRELAVEGA- TORRESPORT&IDJORNADA=100&IDNIVEL=17#acta","6","ETM TORRELAVEGA- TORRESPORT","10140","2016-2017","17:00","17","3","4","10702","T.M.EL CACHON"
"19/11/2016","liga_eacta.php?IDENCUENTRO=131702063&EL=CLUB TENIS DE MESA CORVERASTUR&EV=RESTAURANTE EL BODEGON&IDJORNADA=100&IDNIVEL=17#acta","6","RESTAURANTE EL BODEGON","16029","2016-2017","17:00","17","2","4","10742","CLUB TENIS DE MESA CORVERASTUR"
"20/11/2016","liga_eacta.php?IDENCUENTRO=131702064&EL=A.D. VINCIOS-DOMÍNGUEZ DANTAS&EV=PEDRO VELARDE TM&IDJORNADA=100&IDNIVEL=17#acta","6","PEDRO VELARDE TM","16103","2016-2017","10:30","17","3","4","10576","A.D. VINCIOS-DOMÍNGUEZ DANTAS"
"20/11/2016","liga_eacta.php?IDENCUENTRO=131702065&EL=C.D. PISUERGA&EV=VASA ARROYO-CDO&IDJORNADA=100&IDNIVEL=17#acta","6","VASA ARROYO-CDO","16024","2016-2017","10:30","17","4","3","10291","C.D. PISUERGA"
"26/11/2016","liga_eacta.php?IDENCUENTRO=131702071&EL=CTM ZAMORA -CAJA RURAL&EV=C.D. PISUERGA&IDJORNADA=100&IDNIVEL=17#acta","7","C.D. PISUERGA","10291","2016-2017","17:00","17","3","4","16025","CTM ZAMORA -CAJA RURAL"
"26/11/2016","liga_eacta.php?IDENCUENTRO=131702072&EL=ADESVA TECNOLOGIA - VEVA TM&EV=C.T.M.CABRERIZOS&IDJORNADA=100&IDNIVEL=17#acta","7","C.T.M.CABRERIZOS","14021","2016-2017","17:00","17","5","1","10677","ADESVA TECNOLOGIA - VEVA TM"
"26/11/2016","liga_eacta.php?IDENCUENTRO=131702073&EL=VASA ARROYO-CDO&EV=CLUB TENIS DE MESA CORVERASTUR&IDJORNADA=100&IDNIVEL=17#acta","7","CLUB TENIS DE MESA CORVERASTUR","10742","2016-2017","17:00","17","6","0","16024","VASA ARROYO-CDO"
"26/11/2016","liga_eacta.php?IDENCUENTRO=131702074&EL=RESTAURANTE EL BODEGON&EV=ETM TORRELAVEGA- TORRESPORT&IDJORNADA=100&IDNIVEL=17#acta","7","ETM TORRELAVEGA- TORRESPORT","10140","2016-2017","17:00","17","4","2","16029","RESTAURANTE EL BODEGON"
"27/11/2016","liga_eacta.php?IDENCUENTRO=131702075&EL=PEDRO VELARDE TM&EV=T.M.EL CACHON&IDJORNADA=100&IDNIVEL=17#acta","7","T.M.EL CACHON","10702","2016-2017","10:00","17","2","4","16103","PEDRO VELARDE TM"
"03/12/2016","liga_eacta.php?IDENCUENTRO=131702084&EL=A.D. VINCIOS-DOMÍNGUEZ DANTAS&EV=VASA ARROYO-CDO&IDJORNADA=100&IDNIVEL=17#acta","8","VASA ARROYO-CDO","16024","2016-2017","17:00","17","4","2","10576","A.D. VINCIOS-DOMÍNGUEZ DANTAS"
